175,ARTPRH192803,ART-PRH-1928-03.pdf,1,"Tue, 10 May 2016 19:05:52 +0000",
176,ARTPRH192804,ART-PRH-1928-04.pdf,1,"Tue, 10 May 2016 19:05:52 +0000",
177,ARTPRH192805,ART-PRH-1928-05.pdf,1,"Tue, 10 May 2016 19:05:52 +0000",
178,ARTPRH192806,ART-PRH-1928-06.pdf,1,"Tue, 10 May 2016 19:05:53 +0000",
179,ARTPRH192807,ART-PRH-1928-07.pdf,1,"Tue, 10 May 2016 19:05:53 +0000",
180,ARTPRH192808,ART-PRH-1928-08.pdf,1,"Tue, 10 May 2016 19:05:54 +0000",
181,ARTPRH192809,ART-PRH-1928-09.pdf,1,"Tue, 10 May 2016 19:05:54 +0000",
182,ARTPRH192810,ART-PRH-1928-10.pdf,1,"Tue, 10 May 2016 19:05:54 +0000",
183,ARTPRH192901,ART-PRH-1929-01.pdf,1,"Tue, 10 May 2016 19:05:55 +0000",
184,ARTPRH192902,ART-PRH-1929-02.pdf,1,"Tue, 10 May 2016 19:05:55 +0000",
185,ARTPRH192903,ART-PRH-1929-03.pdf,1,"Tue, 10 May 2016 19:05:56 +0000",
186,ARTPRH192904,ART-PRH-1929-04.pdf,1,"Tue, 10 May 2016 19:05:56 +0000",
187,ARTPRH192905,ART-PRH-1929-05.pdf,1,"Tue, 10 May 2016 19:05:56 +0000",
188,ARTPRH193009,ART-PRH-1930-09.pdf,1,"Tue, 10 May 2016 19:05:57 +0000",
189,ARTPRH193001,ART-PRH-1930-01.pdf,1,"Tue, 10 May 2016 19:05:57 +0000",
190,ARTPRH193002,ART-PRH-1930-02.pdf,1,"Tue, 10 May 2016 19:05:57 +0000",
191,ARTPRH193003,ART-PRH-1930-03.pdf,1,"Tue, 10 May 2016 19:05:58 +0000",
192,ARTPRH193004,ART-PRH-1930-04.pdf,1,"Tue, 10 May 2016 19:05:58 +0000",
193,ARTPRH193005,ART-PRH-1930-05.pdf,1,"Tue, 10 May 2016 19:05:59 +0000",
194,ARTPRH193006,ART-PRH-1930-06.pdf,1,"Tue, 10 May 2016 19:05:59 +0000",
195,ARTPRH193007,ART-PRH-1930-07.pdf,1,"Tue, 10 May 2016 19:05:59 +0000",
196,ARTPRH193008,ART-PRH-1930-08.pdf,1,"Tue, 10 May 2016 19:06:00 +0000",
197,ARTPRH193201,ART-PRH-1932-01.pdf,1,"Tue, 10 May 2016 19:06:00 +0000",
198,ARTPRH193202,ART-PRH-1932-02.pdf,1,"Tue, 10 May 2016 19:06:01 +0000",
199,ARTPRH193203,ART-PRH-1932-03.pdf,1,"Tue, 10 May 2016 19:06:01 +0000",
200,ARTPRH193204,ART-PRH-1932-04.pdf,1,"Tue, 10 May 2016 19:06:01 +0000",
201,ARTPRH193205,ART-PRH-1932-05.pdf,1,"Tue, 10 May 2016 19:06:02 +0000",
202,ARTPRH193206,ART-PRH-1932-06.pdf,0,"Tue, 10 May 2016 19:06:04 +0000",
203,ARTPRH193207,ART-PRH-1932-07.pdf,1,"Tue, 10 May 2016 19:06:04 +0000",
204,ARTPRH193208,ART-PRH-1932-08.pdf,1,"Tue, 10 May 2016 19:06:04 +0000",
205,ARTPRH193210,ART-PRH-1932-10.pdf,1,"Tue, 10 May 2016 19:06:05 +0000",
206,ARTPRH193209,ART-PRH-1932-09.pdf,1,"Tue, 10 May 2016 19:06:05 +0000",
207,ARTPRH193211,ART-PRH-1932-11.pdf,1,"Tue, 10 May 2016 19:06:06 +0000",
208,ARTPRH193212,ART-PRH-1932-12.pdf,1,"Tue, 10 May 2016 19:06:06 +0000",
209,ARTPRH193101,ART-PRH-1931-01.pdf,1,"Tue, 10 May 2016 19:06:06 +0000",
210,ARTPRH193102,ART-PRH-1931-02.pdf,1,"Tue, 10 May 2016 19:06:07 +0000",
211,ARTPRH193103,ART-PRH-1931-03.pdf,1,"Tue, 10 May 2016 19:06:07 +0000",
212,ARTPRH193104,ART-PRH-1931-04.pdf,1,"Tue, 10 May 2016 19:06:07 +0000",
213,ARTPRH193105,ART-PRH-1931-05.pdf,1,"Tue, 10 May 2016 19:06:08 +0000",
214,ARTPRH193106,ART-PRH-1931-06.pdf,1,"Tue, 10 May 2016 19:06:08 +0000",
